timestep,agg_RIS,category,date,NER,NER_SA
W,Industry,Information,2022-03-19,3008000.0,2975000.0
W,Industry,Information,2022-03-26,3016000.0,2981000.0
W,Industry,Information,2022-04-02,3020000.0,2986000.0
W,Industry,Information,2022-04-09,3027000.0,2992000.0
W,Industry,Information,2022-04-16,3033000.0,2997000.0
W,Industry,Information,2022-04-23,3042000.0,3003000.0
W,Industry,Information,2022-04-30,3044000.0,3008000.0
W,Industry,Information,2022-05-07,3053000.0,3014000.0
W,Industry,Information,2022-05-14,3060000.0,3019000.0
W,Industry,Information,2022-05-21,3070000.0,3024000.0
W,Industry,Information,2022-05-28,3076000.0,3029000.0
W,Industry,Information,2022-06-04,3082000.0,3033000.0
W,Industry,Information,2022-06-11,3030000.0,3034000.0
W,Industry,Information,2022-06-18,3038000.0,3035000.0
W,Industry,Information,2022-06-25,3048000.0,3036000.0
W,Industry,Information,2022-07-02,3050000.0,3037000.0
W,Industry,Information,2022-07-09,3055000.0,3038000.0
W,Industry,Information,2022-07-16,3061000.0,3038000.0
W,Industry,Information,2022-07-23,3062000.0,3038000.0
W,Industry,Information,2022-07-30,3062000.0,3037000.0
W,Industry,Information,2022-08-06,3060000.0,3036000.0
W,Industry,Information,2022-08-13,3060000.0,3034000.0
W,Industry,Information,2022-08-20,3053000.0,3032000.0
W,Industry,Information,2022-08-27,3054000.0,3033000.0
W,Industry,Information,2022-09-03,3056000.0,3035000.0
W,Industry,Information,2022-09-10,3056000.0,3036000.0
W,Industry,Information,2022-09-17,3059000.0,3037000.0
W,Industry,Information,2022-09-24,3054000.0,3038000.0
W,Industry,Information,2022-10-01,3057000.0,3038000.0
W,Industry,Information,2022-10-08,3063000.0,3039000.0
W,Industry,Information,2022-10-15,3063000.0,3040000.0
W,Industry,Information,2022-10-22,3065000.0,3041000.0
W,Industry,Information,2022-10-29,3065000.0,3041000.0
W,Industry,Information,2022-11-05,3073000.0,3043000.0
W,Industry,Information,2022-11-12,3072000.0,3043000.0
W,Industry,Information,2022-11-19,3074000.0,3044000.0
W,Industry,Information,2022-11-26,3077000.0,3044000.0
W,Industry,Information,2022-12-03,3077000.0,3044000.0
W,Industry,Information,2022-12-10,3081000.0,3046000.0
W,Industry,Information,2022-12-17,3081000.0,3047000.0
W,Industry,Information,2022-12-24,3080000.0,3049000.0
W,Industry,Information,2022-12-31,3077000.0,3050000.0
W,Industry,Information,2023-01-07,3070000.0,3052000.0
W,Industry,Information,2023-01-14,3067000.0,3054000.0
W,Industry,Information,2023-01-21,3061000.0,3054000.0
W,Industry,Information,2023-01-28,3059000.0,3055000.0
W,Industry,Information,2023-02-04,3054000.0,3055000.0
W,Industry,Information,2023-02-11,3049000.0,3055000.0
W,Industry,Information,2023-02-18,3050000.0,3055000.0
W,Industry,Information,2023-02-25,3049000.0,3054000.0
W,Industry,Information,2023-03-04,3047000.0,3053000.0
W,Industry,Information,2023-03-11,3047000.0,3052000.0
W,Industry,Information,2023-03-18,3044000.0,3050000.0
W,Industry,Information,2023-03-25,3044000.0,3049000.0
W,Industry,Information,2023-04-01,3040000.0,3046000.0
W,Industry,Information,2023-04-08,3038000.0,3043000.0
W,Industry,Information,2023-04-15,3033000.0,3039000.0
W,Industry,Information,2023-04-22,3027000.0,3035000.0
W,Industry,Information,2023-04-29,3039000.0,3032000.0
W,Industry,Information,2023-05-06,3030000.0,3028000.0
W,Industry,Information,2023-05-13,3025000.0,3024000.0
W,Industry,Information,2023-05-20,3029000.0,3019000.0
W,Industry,Information,2023-05-27,3017000.0,3013000.0
W,Industry,Information,2023-06-03,3015000.0,3007000.0
W,Industry,Information,2023-06-10,3013000.0,3002000.0
W,Industry,Information,2023-06-17,3016000.0,2997000.0
W,Industry,Information,2023-06-24,3020000.0,2993000.0
W,Industry,Information,2023-07-01,3025000.0,2989000.0
W,Industry,Information,2023-07-08,3019000.0,2986000.0
W,Industry,Information,2023-07-15,3021000.0,2982000.0
W,Industry,Information,2023-07-22,3020000.0,2979000.0
W,Industry,Information,2023-07-29,3017000.0,2977000.0
W,Industry,Information,2023-08-05,3010000.0,2974000.0
W,Industry,Information,2023-08-12,3008000.0,2972000.0
W,Industry,Information,2023-08-19,3004000.0,2972000.0
W,Industry,Information,2023-08-26,2994000.0,2970000.0
W,Industry,Information,2023-09-02,2993000.0,2968000.0
W,Industry,Information,2023-09-09,2991000.0,2966000.0
W,Industry,Information,2023-09-16,2991000.0,2965000.0
W,Industry,Information,2023-09-23,2999000.0,2964000.0
W,Industry,Information,2023-09-30,3002000.0,2963000.0
W,Industry,Information,2023-10-07,3001000.0,2962000.0
W,Industry,Information,2023-10-14,3005000.0,2962000.0
W,Industry,Information,2023-10-21,3009000.0,2962000.0
W,Industry,Information,2023-10-28,3009000.0,2962000.0
W,Industry,Information,2023-11-04,3014000.0,2962000.0
W,Industry,Information,2023-11-11,3015000.0,2962000.0
W,Industry,Information,2023-11-18,3015000.0,2963000.0
W,Industry,Information,2023-11-25,3011000.0,2963000.0
W,Industry,Information,2023-12-02,3011000.0,2964000.0
W,Industry,Information,2023-12-09,3013000.0,2964000.0
W,Industry,Information,2023-12-16,3000000.0,2964000.0
W,Industry,Information,2023-12-23,3001000.0,2964000.0
W,Industry,Information,2023-12-30,3016000.0,2965000.0
W,Industry,Information,2024-01-06,3048000.0,2968000.0
W,Industry,Information,2024-01-13,3047000.0,2971000.0
W,Industry,Information,2024-01-20,3047000.0,2974000.0
W,Industry,Information,2024-01-27,3048000.0,2978000.0
W,Industry,Information,2024-02-03,3047000.0,2983000.0
W,Industry,Information,2024-02-10,3045000.0,2987000.0
W,Industry,Information,2024-02-17,3047000.0,2991000.0
W,Industry,Information,2024-02-24,3048000.0,2996000.0
W,Industry,Information,2024-03-02,3046000.0,3001000.0
W,Industry,Information,2024-03-09,3048000.0,3005000.0
W,Industry,Information,2024-03-16,3050000.0,3009000.0
W,Industry,Information,2024-03-23,3053000.0,3011000.0
W,Industry,Information,2024-03-30,3052000.0,3012000.0
W,Industry,Information,2024-04-06,3051000.0,3012000.0
W,Industry,Information,2024-04-13,3049000.0,3011000.0
W,Industry,Information,2024-04-20,3047000.0,3010000.0
W,Industry,Information,2024-04-27,3048000.0,3008000.0
W,Industry,Information,2024-05-04,3047000.0,3005000.0
W,Industry,Information,2024-05-11,3051000.0,3002000.0
W,Industry,Information,2024-05-18,3057000.0,2999000.0
W,Industry,Information,2024-05-25,3059000.0,2996000.0
W,Industry,Information,2024-06-01,3066000.0,2993000.0
W,Industry,Information,2024-06-08,3074000.0,2991000.0
W,Industry,Information,2024-06-15,2938000.0,2980000.0
W,Industry,Information,2024-06-22,2944000.0,2970000.0
W,Industry,Information,2024-06-29,2952000.0,2962000.0
W,Industry,Information,2024-07-06,2958000.0,2953000.0
W,Industry,Information,2024-07-13,2929000.0,2942000.0
W,Industry,Information,2024-07-20,2936000.0,2933000.0
W,Industry,Information,2024-07-27,2942000.0,2924000.0
W,Industry,Information,2024-08-03,2943000.0,2914000.0
W,Industry,Information,2024-08-10,2941000.0,2905000.0
W,Industry,Information,2024-08-17,2939000.0,2896000.0
W,Industry,Information,2024-08-24,2939000.0,2885000.0
W,Industry,Information,2024-08-31,2880000.0,2880000.0
W,Industry,Information,2024-09-07,2882000.0,2874000.0
W,Industry,Information,2024-09-14,2884000.0,2867000.0
W,Industry,Information,2024-09-21,2888000.0,2862000.0
W,Industry,Information,2024-09-28,2893000.0,2858000.0
W,Industry,Information,2024-10-05,2883000.0,2854000.0
W,Industry,Information,2024-10-12,2886000.0,2849000.0
W,Industry,Information,2024-10-19,2895000.0,2845000.0
W,Industry,Information,2024-10-26,2896000.0,2841000.0
W,Industry,Information,2024-11-02,2898000.0,2837000.0
W,Industry,Information,2024-11-09,2901000.0,2833000.0
W,Industry,Information,2024-11-16,2899000.0,2834000.0
W,Industry,Information,2024-11-23,2907000.0,2835000.0
W,Industry,Information,2024-11-30,2912000.0,2836000.0
W,Industry,Information,2024-12-07,2912000.0,2837000.0
W,Industry,Information,2024-12-14,2920000.0,2839000.0
W,Industry,Information,2024-12-21,2922000.0,2842000.0
W,Industry,Information,2024-12-28,2926000.0,2845000.0
W,Industry,Information,2025-01-04,2921000.0,2846000.0
W,Industry,Information,2025-01-11,2924000.0,2847000.0
W,Industry,Information,2025-01-18,2926000.0,2848000.0
W,Industry,Information,2025-01-25,2926000.0,2850000.0
W,Industry,Information,2025-02-01,2927000.0,2851000.0
W,Industry,Information,2025-02-08,2929000.0,2853000.0
W,Industry,Information,2025-02-15,2854000.0,2849000.0
W,Industry,Information,2025-02-22,2859000.0,2845000.0
W,Industry,Information,2025-03-01,2863000.0,2842000.0
W,Industry,Information,2025-03-08,2866000.0,2838000.0
W,Industry,Information,2025-03-15,2869000.0,2834000.0
W,Industry,Information,2025-03-22,2867000.0,2831000.0
W,Industry,Information,2025-03-29,2866000.0,2828000.0
W,Industry,Information,2025-04-05,2860000.0,2823000.0
W,Industry,Information,2025-04-12,2861000.0,2819000.0
W,Industry,Information,2025-04-19,2865000.0,2814000.0
W,Industry,Information,2025-04-26,2868000.0,2809000.0
W,Industry,Information,2025-05-03,2870000.0,2809000.0
W,Industry,Information,2025-05-10,2845000.0,2805000.0
W,Industry,Information,2025-05-17,2852000.0,2802000.0
W,Industry,Information,2025-05-24,2859000.0,2798000.0
W,Industry,Information,2025-05-31,2863000.0,2794000.0
W,Industry,Information,2025-06-07,2867000.0,2791000.0
W,Industry,Information,2025-06-14,2874000.0,2792000.0
W,Industry,Information,2025-06-21,2875000.0,2794000.0
W,Industry,Information,2025-06-28,2877000.0,2797000.0
W,Industry,Information,2025-07-05,2879000.0,2798000.0
W,Industry,Information,2025-07-12,2881000.0,2800000.0
W,Industry,Information,2025-07-19,2881000.0,2802000.0
W,Industry,Information,2025-07-26,2883000.0,2807000.0
W,Industry,Information,2025-08-02,2881000.0,2810000.0
W,Industry,Information,2025-08-09,2878000.0,2814000.0
W,Industry,Information,2025-08-16,2873000.0,2816000.0
W,Industry,Information,2025-08-23,2853000.0,2817000.0
W,Industry,Information,2025-08-30,2851000.0,2815000.0
W,Industry,Information,2025-09-06,2849000.0,2812000.0
W,Industry,Information,2025-09-13,2849000.0,2809000.0
W,Industry,Information,2025-09-20,2849000.0,2807000.0
W,Industry,Information,2025-09-27,2846000.0,2803000.0
W,Industry,Information,2025-10-04,2859000.0,2810000.0
W,Industry,Information,2025-10-11,2879000.0,2827000.0
W,Industry,Information,2025-10-18,2879000.0,2825000.0
W,Industry,Information,2025-10-25,2875000.0,2823000.0
W,Industry,Information,2025-11-01,2876000.0,2820000.0
W,Industry,Information,2025-11-08,2872000.0,2818000.0
W,Industry,Information,2025-11-15,2870000.0,2816000.0
W,Industry,Information,2025-11-22,2865000.0,2813000.0
W,Industry,Information,2025-11-29,2864000.0,2809000.0
W,Industry,Information,2025-12-06,2863000.0,2806000.0
W,Industry,Information,2025-12-13,2866000.0,2804000.0
W,Industry,Information,2025-12-20,2869000.0,2802000.0
W,Industry,Information,2025-12-27,2877000.0,2800000.0
W,Industry,Information,2026-01-03,2879000.0,2798000.0
W,Industry,Information,2026-01-10,2881000.0,2797000.0
W,Industry,Information,2026-01-17,2886000.0,2797000.0
W,Industry,Information,2026-01-24,2891000.0,2798000.0
W,Industry,Information,2026-01-31,2891000.0,2798000.0
W,Industry,Information,2026-02-07,2891000.0,2801000.0
W,Industry,Information,2026-02-14,2893000.0,2805000.0
W,Industry,Information,2026-02-21,2889000.0,2808000.0
W,Industry,Information,2026-02-28,2889000.0,2811000.0
W,Industry,Information,2026-03-07,2890000.0,2815000.0
W,Industry,Information,2026-03-14,2893000.0,2818000.0
W,Industry,Information,2026-03-21,2891000.0,2819000.0
W,Industry,Information,2026-03-28,2891000.0,2821000.0
W,Industry,Information,2026-04-04,2889000.0,2821000.0
W,Industry,Information,2026-04-11,2888000.0,2821000.0
W,Industry,Information,2026-04-18,2887000.0,2821000.0
W,Industry,Information,2026-04-25,2888000.0,2821000.0
W,Industry,Information,2026-05-02,2888000.0,2819000.0
W,Industry,Information,2026-05-09,2885000.0,2817000.0
W,Industry,Information,2026-05-16,2887000.0,2815000.0
W,Industry,Information,2026-05-23,2887000.0,2812000.0
W,Industry,Information,2026-05-30,2889000.0,2811000.0
W,Industry,Information,2026-06-06,2896000.0,2811000.0
W,Industry,Information,2026-06-13,2901000.0,2814000.0
W,Industry,Information,2026-06-20,2910000.0,2814000.0
W,Industry,Information,2026-06-27,2915000.0,2814000.0
W,Industry,Information,2026-07-04,2923000.0,2815000.0
W,Industry,Information,2026-07-11,2926000.0,2815000.0
W,Industry,Information,2026-07-18,2930000.0,2815000.0
W,Industry,Leisure and hospitality,2010-01-09,12515000.0,12584000.0
W,Industry,Leisure and hospitality,2010-01-16,12497000.0,12585000.0
W,Industry,Leisure and hospitality,2010-01-23,12471000.0,12585000.0
W,Industry,Leisure and hospitality,2010-01-30,12471000.0,12586000.0
W,Industry,Leisure and hospitality,2010-02-06,12470000.0,12586000.0
W,Industry,Leisure and hospitality,2010-02-13,12473000.0,12590000.0
W,Industry,Leisure and hospitality,2010-02-20,12486000.0,12593000.0
W,Industry,Leisure and hospitality,2010-02-27,12505000.0,12597000.0
W,Industry,Leisure and hospitality,2010-03-06,12533000.0,12600000.0
W,Industry,Leisure and hospitality,2010-03-13,12567000.0,12603000.0
W,Industry,Leisure and hospitality,2010-03-20,12611000.0,12605000.0
W,Industry,Leisure and hospitality,2010-03-27,12637000.0,12606000.0
W,Industry,Leisure and hospitality,2010-04-03,12685000.0,12606000.0
W,Industry,Leisure and hospitality,2010-04-10,12735000.0,12608000.0
W,Industry,Leisure and hospitality,2010-04-17,12771000.0,12610000.0
W,Industry,Leisure and hospitality,2010-04-24,12807000.0,12612000.0
W,Industry,Leisure and hospitality,2010-05-01,12827000.0,12612000.0
W,Industry,Leisure and hospitality,2010-05-08,12877000.0,12613000.0
W,Industry,Leisure and hospitality,2010-05-15,12928000.0,12613000.0
W,Industry,Leisure and hospitality,2010-05-22,13005000.0,12614000.0
W,Industry,Leisure and hospitality,2010-05-29,13072000.0,12615000.0
W,Industry,Leisure and hospitality,2010-06-05,13129000.0,12614000.0
W,Industry,Leisure and hospitality,2010-06-12,13174000.0,12615000.0
W,Industry,Leisure and hospitality,2010-06-19,13230000.0,12615000.0
W,Industry,Leisure and hospitality,2010-06-26,13271000.0,12614000.0
W,Industry,Leisure and hospitality,2010-07-03,13305000.0,12614000.0
W,Industry,Leisure and hospitality,2010-07-10,13315000.0,12614000.0
W,Industry,Leisure and hospitality,2010-07-17,13316000.0,12615000.0
W,Industry,Leisure and hospitality,2010-07-24,13323000.0,12616000.0
W,Industry,Leisure and hospitality,2010-07-31,13326000.0,12618000.0
W,Industry,Leisure and hospitality,2010-08-07,13336000.0,12621000.0
W,Industry,Leisure and hospitality,2010-08-14,13333000.0,12625000.0
W,Industry,Leisure and hospitality,2010-08-21,13328000.0,12629000.0
W,Industry,Leisure and hospitality,2010-08-28,13304000.0,12633000.0
W,Industry,Leisure and hospitality,2010-09-04,13285000.0,12637000.0
W,Industry,Leisure and hospitality,2010-09-11,13244000.0,12641000.0
W,Industry,Leisure and hospitality,2010-09-18,13220000.0,12645000.0
W,Industry,Leisure and hospitality,2010-09-25,13196000.0,12649000.0
W,Industry,Leisure and hospitality,2010-10-02,13178000.0,12655000.0
W,Industry,Leisure and hospitality,2010-10-09,13169000.0,12660000.0
W,Industry,Leisure and hospitality,2010-10-16,13158000.0,12666000.0
W,Industry,Leisure and hospitality,2010-10-23,13153000.0,12672000.0
W,Industry,Leisure and hospitality,2010-10-30,13134000.0,12679000.0
W,Industry,Leisure and hospitality,2010-11-06,13117000.0,12686000.0
W,Industry,Leisure and hospitality,2010-11-13,13090000.0,12693000.0
W,Industry,Leisure and hospitality,2010-11-20,13050000.0,12700000.0
W,Industry,Leisure and hospitality,2010-11-27,12999000.0,12708000.0
W,Industry,Leisure and hospitality,2010-12-04,12901000.0,12717000.0
W,Industry,Leisure and hospitality,2010-12-11,12837000.0,12725000.0
W,Industry,Leisure and hospitality,2010-12-18,12807000.0,12734000.0
W,Industry,Leisure and hospitality,2010-12-25,12791000.0,12743000.0
W,Industry,Leisure and hospitality,2011-01-01,12764000.0,12751000.0
W,Industry,Leisure and hospitality,2011-01-08,12734000.0,12758000.0
W,Industry,Leisure and hospitality,2011-01-15,12702000.0,12765000.0
W,Industry,Leisure and hospitality,2011-01-22,12686000.0,12771000.0
W,Industry,Leisure and hospitality,2011-01-29,12694000.0,12779000.0
W,Industry,Leisure and hospitality,2011-02-05,12695000.0,12788000.0
W,Industry,Leisure and hospitality,2011-02-12,12698000.0,12795000.0
W,Industry,Leisure and hospitality,2011-02-19,12719000.0,12803000.0
W,Industry,Leisure and hospitality,2011-02-26,12751000.0,12811000.0
W,Industry,Leisure and hospitality,2011-03-05,12777000.0,12818000.0
W,Industry,Leisure and hospitality,2011-03-12,12824000.0,12825000.0
W,Industry,Leisure and hospitality,2011-03-19,12866000.0,12832000.0
W,Industry,Leisure and hospitality,2011-03-26,12917000.0,12839000.0
W,Industry,Leisure and hospitality,2011-04-02,12953000.0,12846000.0
W,Industry,Leisure and hospitality,2011-04-09,12988000.0,12852000.0
W,Industry,Leisure and hospitality,2011-04-16,13024000.0,12858000.0
W,Industry,Leisure and hospitality,2011-04-23,13068000.0,12863000.0
W,Industry,Leisure and hospitality,2011-04-30,13104000.0,12870000.0
W,Industry,Leisure and hospitality,2011-05-07,13165000.0,12876000.0
W,Industry,Leisure and hospitality,2011-05-14,13225000.0,12883000.0
W,Industry,Leisure and hospitality,2011-05-21,13304000.0,12890000.0
W,Industry,Leisure and hospitality,2011-05-28,13391000.0,12897000.0
W,Industry,Leisure and hospitality,2011-06-04,13476000.0,12906000.0
W,Industry,Leisure and hospitality,2011-06-11,13533000.0,12914000.0
W,Industry,Leisure and hospitality,2011-06-18,13592000.0,12924000.0
W,Industry,Leisure and hospitality,2011-06-25,13654000.0,12936000.0
W,Industry,Leisure and hospitality,2011-07-02,13687000.0,12948000.0
W,Industry,Leisure and hospitality,2011-07-09,13708000.0,12960000.0
W,Industry,Leisure and hospitality,2011-07-16,13723000.0,12973000.0
W,Industry,Leisure and hospitality,2011-07-23,13725000.0,12984000.0
W,Industry,Leisure and hospitality,2011-07-30,13735000.0,12996000.0
W,Industry,Leisure and hospitality,2011-08-06,13742000.0,13008000.0
W,Industry,Leisure and hospitality,2011-08-13,13741000.0,13020000.0
W,Industry,Leisure and hospitality,2011-08-20,13740000.0,13030000.0
W,Industry,Leisure and hospitality,2011-08-27,13728000.0,13040000.0
